STNAME,CBSAFP,CBSA,POPESTIMATE2019,area_km2,charging_locations,level2,dcfc,charging_locations_per_100kpeople,charging_locations_per_1000km2,level2_per_100kpeople,level2_per_1000km2,dcfc_per_100kpeople,dcfc_per_1000km2
Missouri,14700,"Branson, MO",55928,1637.832031,8,41,0,14.304105278214847,4.88450576651349,73.3085395508511,25.033092053381637,0,0
Missouri,17860,"Columbia, MO",198172,3238.27252,7,9,12,3.532285085683144,2.16164635828735,4.541509395878328,2.779259603512307,6.055345861171104,3.705679471349743
Missouri,22780,"Fort Leonard Wood, MO",52607,1417.013177,2,5,0,3.8017754291254016,1.4114194789876677,9.504438572813504,3.5285486974691693,0,0
Missouri,27620,"Jefferson City, MO",44743,2161.518207,2,3,0,4.469972956663612,0.9252755741418559,6.704959434995418,1.3879133612127839,0,0
Missouri,27900,"Joplin, MO",179564,3271.829835,10,20,8,5.569045020159943,3.0563936709135118,11.138090040319886,6.1127873418270235,4.455236016127954,2.4451149367308096
Missouri,28140,"Kansas City, MO-KS",1235055,10754.981717,244,1211,38,19.756205189242586,22.68716083583092,98.05231345972446,112.59898267291493,3.0767860540623695,3.5332463596785857
Missouri,28860,"Kirksville, MO",25343,1469.362058,1,2,0,3.9458627628931064,0.680567457527204,7.891725525786213,1.361134915054408,0,0
Missouri,30060,"Lebanon, MO",35723,1980.383097,1,0,4,2.799316966660135,0.5049528050985986,0,0,11.19726786664054,2.0198112203943945
Missouri,32180,"Marshall, MO",22761,1956.717081,1,6,0,4.393480075567857,0.5110600861566251,26.360880453407145,3.0663605169397505,0,0
Missouri,32340,"Maryville, MO",22092,2271.326614,3,12,0,13.579576317218901,1.3208140042513496,54.318305268875605,5.283256017005399,0,0
Missouri,33620,"Moberly, MO",24748,1250.217888,2,2,4,8.081461128171973,1.5997211519661123,8.081461128171973,1.5997211519661123,16.162922256343947,3.1994423039322246
Missouri,38740,"Poplar Bluff, MO",42478,1799.187755,1,1,0,2.354159800367249,0.5558063616323355,2.354159800367249,0.5558063616323355,0,0
Missouri,39500,"Quincy, IL-MO",9776,1308.052629,2,3,4,20.458265139116204,1.5289904669424428,30.687397708674304,2.2934857004136644,40.91653027823241,3.0579809338848856
Missouri,40620,"Rolla, MO",44573,1739.918996,2,1,8,4.487021290916026,1.149478800218812,2.243510645458013,0.574739400109406,17.948085163664103,4.597915200875248
Missouri,41140,"St. Joseph, MO-KS",87364,1057.347849,24,94,12,27.471269630511426,22.69830124750176,107.59580605283641,88.90167988604856,13.735634815255713,11.34915062375088
Missouri,41180,"St. Louis, MO-IL",2061500,8125.882422000001,72,129,63,3.4926024739267523,8.860576151713358,6.257579432452099,15.875198938486434,3.0560271646859087,7.75300413274919
Missouri,42740,"Sedalia, MO",42339,1766.953612,4,24,0,9.447554264389806,2.2637832554485873,56.68532558633884,13.582699532691523,0,0
Missouri,43460,"Sikeston, MO",38280,1087.772859,1,0,8,2.6123301985370952,0.9193095706757288,0,0,20.898641588296762,7.354476565405831
Missouri,44180,"Springfield, MO",413830,4852.345542,21,45,8,5.074547519512843,4.327803908075431,10.874030398956092,9.273865517304497,1.9331609598144166,1.648687203076355
Missouri,47660,"Warrensburg, MO",54062,2147.773696,4,20,0,7.398912359883097,1.862393606667953,36.994561799415486,9.311968033339765,0,0
Missouri,48460,"West Plains, MO",40117,2401.562319,1,4,0,2.4927088266819553,0.4163956071797444,9.970835306727821,1.6655824287189775,0,0
Missouri,NA,non-CBSA,1406373,120353.659371,14,42,18,0.9954684852453795,0.11632384152810721,2.986405455736138,0.3489715245843216,1.279888052458345,0.14955922482185213
Montana,13740,"Billings, MT",172025,12124.195127,6,12,4,3.487865135881413,0.49487821147304767,6.975730271762826,0.9897564229460953,2.325243423920942,0.3299188076486984
Montana,14580,"Bozeman, MT",114434,6746.958038,13,18,20,11.360260062568816,1.9267942570239533,15.729590855864515,2.6678689712639354,17.477323173182796,2.9642988569599282
Montana,15580,"Butte-Silver Bow, MT",34915,1859.568275,2,0,10,5.72819704997852,1.0755184560244233,0,0,28.640985249892594,5.377592280122116
Montana,24500,"Great Falls, MT",81366,6988.237754,4,8,8,4.91605830445149,0.5723903709072345,9.83211660890298,1.144780741814469,9.83211660890298,1.144780741814469
Montana,25740,"Helena, MT",69432,8957.164719,4,9,8,5.761032377001959,0.4465698829357433,12.962322848254408,1.0047822366054224,11.522064754003917,0.8931397658714866
Montana,28060,"Kalispell, MT",103806,13175.781006,8,15,0,7.706683621370633,0.6071746332423826,14.450031790069938,1.138452437329467,0,0
Montana,33540,"Missoula, MT",119600,6715.862371,8,9,8,6.688963210702341,1.1912096404097081,7.525083612040134,1.3401108454609216,6.688963210702341,1.1912096404097081
Montana,NA,non-CBSA,373200,320399.065459,13,12,36,3.4833869239013935,0.0405744004945094,3.215434083601286,0.037453292764162524,9.646302250803858,0.11235987829248759
Nebraska,18100,"Columbus, NE",33470,1745.910556,1,2,0,2.987750224081267,0.5727670278201811,5.975500448162534,1.1455340556403621,0,0
Nebraska,23340,"Fremont, NE",36565,1370.269383,2,4,0,5.469711472719814,1.459567020041927,10.939422945439627,2.919134040083854,0,0
Nebraska,24260,"Grand Island, NE",61353,1415.146251,2,0,12,3.2598242954704744,1.4132814884586795,0,0,19.558945772822845,8.479688930752078
Nebraska,25580,"Hastings, NE",31363,1458.872841,1,2,0,3.1884704907056087,0.6854607008206002,6.3769409814112175,1.3709214016412004,0,0
Nebraska,28260,"Kearney, NE",49659,2507.679136,4,10,0,8.054934654342617,1.5951004028292077,20.137336635856542,3.9877510070730198,0,0
Nebraska,30420,"Lexington, NE",23595,2623.887235,4,4,11,16.9527442254715,1.5244557565752248,16.9527442254715,1.5244557565752248,46.62004662004662,4.1922533305818686
Nebraska,30700,"Lincoln, NE",336374,3649.266235,22,36,12,6.540339027392129,6.028609200665787,10.702372953914393,9.864996873816743,3.5674576513047977,3.2883322912722477
Nebraska,35740,"Norfolk, NE",35099,1483.084606,1,2,0,2.8490840194877345,0.6742703659348751,5.698168038975469,1.3485407318697502,0,0
Nebraska,35820,"North Platte, NE",34914,6641.072809,1,0,4,2.864180557942373,0.15057808109629475,0,0,11.456722231769492,0.602312324385179
Nebraska,36540,"Omaha-Council Bluffs, NE-IA",806349,4846.401517,33,76,4,4.092520732337983,6.809175815137068,9.425199262354141,15.681738240921732,0.49606311907127065,0.8253546442590385
Nebraska,42420,"Scottsbluff, NE",35618,1915.079305,1,2,0,2.807569206580942,0.5221715870403603,5.615138413161884,1.0443431740807205,0,0
Nebraska,43580,"Sioux City, IA-NE-SD",25662,1917.5830019999999,5,10,0,19.484062037253526,2.607449062066728,38.96812407450705,5.214898124133456,0,0
Nebraska,NA,non-CBSA,424387,167379.548477,16,22,20,3.7701437602942596,0.09559112893770648,5.183947670404607,0.1314378022893464,4.712679700367825,0.1194889111721331
Nevada,16180,"Carson City, NV",55916,374.67088,7,14,1,12.518778167250876,18.68306391999293,25.03755633450175,37.36612783998586,1.7883968810358395,2.6690091314275612
Nevada,21220,"Elko, NV",52778,44479.019136,5,7,16,9.473644321497593,0.11241255084137293,13.263102050096633,0.15737757117792212,30.315661828792297,0.35972016269239343
Nevada,21980,"Fallon, NV",24909,12821.785223,2,4,6,8.029226384037898,0.15598451894299056,16.058452768075796,0.3119690378859811,24.087679152113694,0.46795355682897166
Nevada,22280,"Fernley, NV",57510,5183.173264,2,2,4,3.4776560598156845,0.3858640061082087,3.4776560598156845,0.3858640061082087,6.955312119631369,0.7717280122164174
Nevada,23820,"Gardnerville Ranchos, NV",48905,1838.170319,13,25,23,26.582149064512834,7.072249979029282,51.11951743175544,13.600480728902467,47.02995603721501,12.512442270590268
Nevada,29820,"Las Vegas-Henderson-Paradise, NV",2266715,20439.276974,152,392,110,6.705739362910643,7.436662274959785,17.293748883295873,19.17876060384366,4.852837696843229,5.381795067405108
Nevada,37220,"Pahrump, NV",46523,47090.93904,5,6,22,10.7473722674806,0.1061775386503314,12.896846720976722,0.1274130463803977,47.28843797691464,0.4671811700614582
Nevada,39900,"Reno, NV",475642,17042.460297,63,167,40,13.245255885729183,3.696649362949664,35.11044020502815,9.799054660517365,8.40968627665345,2.3470789606029614
Nevada,49080,"Winnemucca, NV",16831,24969.533319,6,4,16,35.648505733468006,0.2402928370084689,23.76567048897867,0.1601952246723126,95.06268195591468,0.6407808986892504
Nevada,NA,non-CBSA,34427,110298.021412,8,8,29,23.237575159032154,0.07253076616957002,23.237575159032154,0.07253076616957002,84.23620995149156,0.26292402736469134
New Hampshire,13620,"Berlin, NH",31563,4647.923684,8,13,0,25.346133130564265,1.7211986564106414,41.18746633716693,2.7969478166672928,0,0
New Hampshire,14460,"Boston-Cambridge-Newton, MA-NH",440402,2752.787746,33,63,19,7.493153982043678,11.987847609373949,14.305112147537931,22.885890890622992,4.314240171479693,6.902094078124394
New Hampshire,18180,"Concord, NH",151391,2416.153059,15,22,22,9.908118712473,6.208215967165679,14.531907444960401,9.105383418509662,14.531907444960401,9.105383418509662
New Hampshire,28300,"Keene, NH",76085,1830.36725,5,7,0,6.5715975553657096,2.7316922328019144,9.200236577511992,3.82436912592268,0,0
New Hampshire,29060,"Laconia, NH",61303,1040.771458,4,5,0,6.524966151738088,3.8433029357728605,8.15620768967261,4.804128669716076,0,0
New Hampshire,30100,"Lebanon, NH-VT",133032,5817.486288,14,22,14,10.523783751277888,2.406537687742978,16.537374466293823,3.7817020807389654,10.523783751277888,2.406537687742978
New Hampshire,31700,"Manchester-Nashua, NH",417025,2270.197483,15,31,2,3.5969066602721655,6.607354695935059,7.433607097895809,13.655199704932453,0.47958755470295544,0.8809806261246745
New Hampshire,NA,non-CBSA,48910,2413.511287,14,25,0,28.62400327131466,5.800677243735633,51.11429155591903,10.358352220956489,0,0
New Jersey,12100,"Atlantic City-Hammonton, NJ",263670,1438.776649,12,30,10,4.551143474798043,8.340418930443734,11.377858686995108,20.851047326109338,3.7926195623317027,6.950349108703112
New Jersey,35620,"New York-Newark-Jersey City, NY-NJ-PA",6598416,9865.227701,321,658,254,4.864803916576342,32.538529239164085,9.972090271362097,66.6989166335513,3.8494087065744265,25.746998214167224
New Jersey,36140,"Ocean City, NJ",92039,651.338862,12,20,13,13.037951303251884,18.423589778065477,21.72991883875314,30.705982963442466,14.12444724518954,19.958888926237602
New Jersey,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1305841,4336.885215,48,66,61,3.675792075758075,11.067851146712906,5.054214104167352,15.218295326730246,4.671319096275887,14.065394165614318
New Jersey,45940,"Trenton-Princeton, NJ",367430,581.297755,19,33,17,5.17105298968511,32.68548663154565,8.981302561032033,56.769529412684555,4.626731622349835,29.24490909138295
New Jersey,47220,"Vineland-Bridgeton, NJ",149527,1251.898273,1,1,0,0.6687755388658905,0.7987869474439317,0.6687755388658905,0.7987869474439317,0,0
New Jersey,NA,non-CBSA,105267,923.424386,0,0,0,0,0,0,0,0,0
New Mexico,10460,"Alamogordo, NM",67490,17126.456785,1,1,0,1.4817009927396652,0.058389193547368066,1.4817009927396652,0.058389193547368066,0,0
New Mexico,10740,"Albuquerque, NM",902557,15379.641027000001,33,72,21,3.6562787724210213,2.145693774130766,7.977335503464047,4.681513689012579,2.326722855177014,1.365441492628669
New Mexico,19700,"Deming, NM",23709,7679.776973,2,0,12,8.43561516723607,0.260424229379506,0,0,50.61369100341643,1.5625453762770358
New Mexico,22140,"Farmington, NM",123958,14289.491641,3,4,4,2.420174575259362,0.20994448755561576,3.22689943367915,0.2799259834074877,3.22689943367915,0.2799259834074877
New Mexico,23700,"Gallup, NM",71367,14117.193195,1,0,4,1.4012078411590791,0.07083561060524256,0,0,5.604831364636317,0.28334244242097023
New Mexico,24380,"Grants, NM",26675,11758.50518,2,2,4,7.497656982193064,0.17008964739853097,7.497656982193064,0.17008964739853097,14.995313964386128,0.34017929479706194
New Mexico,29740,"Las Cruces, NM",218195,9863.164217,4,10,0,1.8332225761360252,0.405549366511171,4.583056440340063,1.0138734162779275,0,0
New Mexico,29780,"Las Vegas, NM",31798,17217.629079,2,0,10,6.289703754953141,0.11616001197513079,0,0,31.44851877476571,0.580800059875654
New Mexico,31060,"Los Alamos, NM",19369,282.843396,1,2,0,5.16288915276989,3.5355253618861235,10.32577830553978,7.071050723772247,0,0
New Mexico,40760,"Ruidoso, NM",19572,12512.530057,2,4,0,10.218679746576743,0.15983977587978873,20.437359493153487,0.31967955175957746,0,0
New Mexico,42140,"Santa Fe, NM",150358,4947.856149,21,36,14,13.966666223280436,4.244262437630541,23.942856382766465,7.275878464509498,9.311110815520292,2.829508291753694
New Mexico,45340,"Taos, NM",32723,5704.119383,5,18,0,15.27977263698316,0.8765594939863129,55.00718149313938,3.1556141783507266,0,0
New Mexico,NA,non-CBSA,409058,183318.046917,9,8,32,2.2001769920158023,0.04909500265445707,1.9557128817918243,0.04364000235951739,7.822851527167297,0.17456000943806957
New York,10580,"Albany-Schenectady-Troy, NY",880381,7282.218203,241,666,41,27.374511717086126,33.094311826679,75.64906557501808,91.45565011024155,4.657074607471084,5.630152634414269
New York,11220,"Amsterdam, NY",49221,1044.06697,6,12,3,12.189918937039069,5.746757796580807,24.379837874078138,11.493515593161614,6.0949594685195345,2.8733788982904036
New York,12180,"Auburn, NY",76576,1791.19051,5,8,0,6.529460927705808,2.7914395325821597,10.447137484329295,4.466303252131456,0,0
New York,12860,"Batavia, NY",57280,1276.705469,8,15,0,13.966480446927374,6.266128088466737,26.187150837988828,11.748990165875133,0,0
New York,13780,"Binghamton, NY",238691,3171.256082,16,29,10,6.703227184937849,5.0453194526975444,12.14959927269985,9.1446415080143,4.189516990586156,3.1533246579359657
New York,15380,"Buffalo-Cheektowaga, NY",1127983,4053.5361,112,276,19,9.929227656799792,27.630196755864592,24.468453868542348,68.0886991483806,1.6844225489213933,4.687265521084171
New York,18500,"Corning, NY",95379,3601.520291,11,30,10,11.532937019679384,3.05426572980538,31.453464599125592,8.329815626741945,10.484488199708531,2.776605208913982
New York,18660,"Cortland, NY",47581,1291.815777,3,7,0,6.305037725142389,2.322312556800427,14.711754691998909,5.418729299200996,0,0
New York,21300,"Elmira, NY",83456,1055.038227,8,15,2,9.585889570552148,7.582663637456996,17.973542944785276,14.217494320231868,2.396472392638037,1.895665909364249
New York,24020,"Glens Falls, NY",125148,4398.795958000001,44,111,16,35.15837248697542,10.002737208116711,88.69498513759709,25.234177956839886,12.784862722536516,3.637358984769713
New York,24100,"Gloversville, NY",53383,1283.234678,4,7,0,7.493022123147818,3.1171227434675046,13.112788715508682,5.454964801068133,0,0
New York,26460,"Hudson, NY",59461,1643.770776,17,43,0,28.590168345638315,10.342074605662656,72.31630816837928,26.159365179029074,0,0
New York,27060,"Ithaca, NY",102180,1229.314959,28,55,11,27.402622822470153,22.77691310514672,53.8265805441378,44.74036502796677,10.765316108827559,8.948073005593352
New York,27460,"Jamestown-Dunkirk-Fredonia, NY",126903,2746.047476,11,17,5,8.668037792644776,4.005757400823612,13.396058406814655,6.190715983091036,3.9400171784748976,1.8207988185561872
New York,28740,"Kingston, NY",177573,2911.75796,62,164,10,34.91521796669539,21.292978623813912,92.35638300867812,56.32336281137873,5.631486768821836,3.4343513909377275
New York,31660,"Malone, NY",50022,4219.6442,15,32,0,29.986805805445606,3.554802084971999,63.97185238495062,7.583577781273597,0,0
New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",12561957,6037.7279499999995,770,1919,299,6.129618179715152,127.53141684696145,15.276282190744643,317.8347908172974,2.380202384071208,49.52193978862529
New York,36300,"Ogdensburg-Massena, NY",107740,6939.877189,11,23,1,10.209764247261926,1.5850424583068226,21.347688880638575,3.314179685550629,0.9281603861147205,0.14409476893698384
New York,36460,"Olean, NY",76117,3388.424412,9,18,8,11.823902676143305,2.6561017469142234,23.64780535228661,5.312203493828447,10.510135712127383,2.3609793305904208
New York,36580,"Oneonta, NY",59493,2594.487145,9,15,10,15.127830164893348,3.468893656823264,25.213050274822248,5.781489428038774,16.80870018321483,3.854326285359182
New York,38460,"Plattsburgh, NY",80485,2687.779168,11,17,8,13.66714294589054,4.092598131186945,21.12194818910356,6.324924384561641,9.939740324284028,2.9764350044995957
New York,39100,"Poughkeepsie-Newburgh-Middletown, NY",679158,4164.607564,65,123,44,9.570674276088923,15.607713092075631,18.110660553214423,29.534595543466192,6.478610279198655,10.565221170020427
New York,40380,"Rochester, NY",1069644,8458.697204,125,386,9,11.686131086604515,14.777689398893394,36.08677279543474,45.633504863782804,0.841401438235525,1.0639936367203244
New York,42900,"Seneca Falls, NY",34016,838.403628,3,6,8,8.819379115710255,3.5782287907752233,17.63875823142051,7.1564575815504465,23.51834430856068,9.541943442067263
New York,45060,"Syracuse, NY",648593,6176.813093000001,51,142,8,7.863174594853783,8.256684997931504,21.8935449503772,22.98920136678968,1.233439152133927,1.295166274185334
New York,46540,"Utica-Rome, NY",289990,6795.79538,21,76,8,7.241629021690404,3.090146013195589,26.20780026897479,11.183385571564989,2.75871581778682,1.177198481217367
New York,48060,"Watertown-Fort Drum, NY",109834,3285.923214,10,16,10,9.104648833694483,3.0432847479192495,14.567438133911175,4.869255596670799,9.104648833694483,3.0432847479192495
New York,NA,non-CBSA,385316,27681.551222,61,115,22,15.831161955382077,2.203633731028775,29.845633194572763,4.154391460136215,5.709599393744355,0.7947531488956238
North Carolina,11700,"Asheville, NC",462680,5264.448603,60,120,12,12.967925996368981,11.397205011329845,25.935851992737962,22.79441002265969,2.593585199273796,2.279441002265969
North Carolina,14380,"Boone, NC",56177,809.217076,12,22,1,21.361055236128667,14.829148266762477,39.161934599569214,27.186771822397873,1.7800879363440554,1.2357623555635397
North Carolina,14820,"Brevard, NC",34385,979.930393,3,7,0,8.724734622655227,3.06144193651926,20.357714119528865,7.143364518544941,0,0
North Carolina,15500,"Burlington, NC",169509,1096.718106,10,21,9,5.899391772708234,9.118113346803813,12.388722722687291,19.14803802828801,5.309452595437411,8.206302012123432
North Carolina,16740,"Charlotte-Concord-Gastonia, NC-SC",2225648,9806.707931,151,363,50,6.784540951668907,15.397623857306248,16.309856724872937,37.01547986888853,2.2465367389632145,5.098550946127896
North Carolina,19000,"Cullowhee, NC",58209,2638.771546,11,25,1,18.897421360957928,4.168606417131648,42.94868491126802,9.474105493481018,1.7179473964507208,0.37896421973924077
North Carolina,20500,"Durham-Chapel Hill, NC",583924,4553.455813,76,205,11,13.015392414081285,16.69061985470946,35.10730848535083,45.02075092388736,1.8838067967749228,2.4157476105500533
North Carolina,21020,"Elizabeth City, NC",39824,587.616451,2,3,0,5.02209722780233,3.4035806802148225,7.533145841703495,5.1053710203222344,0,0
North Carolina,22180,"Fayetteville, NC",526719,4241.646488,15,26,18,2.847818286410781,3.5363625993906727,4.93621836311202,6.129695172277167,3.417381943692937,4.2436351192688075
North Carolina,22580,"Forest City, NC",67029,1464.476077,3,4,0,4.475674707962225,2.0485141731680194,5.967566277282967,2.7313522308906926,0,0
North Carolina,24140,"Goldsboro, NC",123131,1434.6434,4,8,1,3.24857265838822,2.7881493059529636,6.49714531677644,5.576298611905927,0.812143164597055,0.6970373264882409
North Carolina,24660,"Greensboro-High Point, NC",771851,5164.166165,28,55,21,3.6276431591071336,5.4219789033453765,7.125727633960441,10.650315702999848,2.7207323693303502,4.066484177509033
North Carolina,24780,"Greenville, NC",180742,1689.629354,6,10,1,3.319649002445475,3.5510746695988096,5.532748337409125,5.9184577826646825,0.5532748337409125,0.5918457782664683
North Carolina,25780,"Henderson, NC",44535,653.713542,4,4,11,8.981699786684631,6.118888080186046,8.981699786684631,6.118888080186046,24.699674413382734,16.826942220511626
North Carolina,25860,"Hickory-Lenoir-Morganton, NC",332214,3572.8902049999997,14,24,15,4.214151119459144,3.918396367290553,7.224259061929961,6.717250915355234,4.515161913706225,4.198281822097021
North Carolina,27340,"Jacksonville, NC",197938,1973.754758,4,7,0,2.0208348068587134,2.026594227974497,3.5364609120027484,3.5465398989553694,0,0
North Carolina,28620,"Kill Devil Hills, NC",37009,992.557887,11,21,10,29.722499932448862,11.082477046499958,56.74295441649329,21.15745617968174,27.02045448404442,10.074979133181781
North Carolina,28820,"Kinston, NC",55949,1033.630022,4,4,0,7.149368174587571,3.8698566361881466,7.149368174587571,3.8698566361881466,0,0
North Carolina,31300,"Lumberton, NC",130625,2453.435687,5,5,12,3.827751196172249,2.037958454135749,3.827751196172249,2.037958454135749,9.186602870813397,4.891100289925798
North Carolina,33980,"Morehead City, NC",69473,1314.684783,3,8,0,4.318224346148863,2.2819158164699016,11.515264923063636,6.085108843919737,0,0
North Carolina,34340,"Mount Airy, NC",71783,1382.386028,9,13,8,12.537787498432778,6.5104824685048115,18.110137497736233,9.404030232284727,11.144699998606912,5.787095527559831
North Carolina,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",142820,2199.399191,8,12,0,5.601456378658451,3.6373569803681898,8.402184567987677,5.456035470552285,0,0
North Carolina,35100,"New Bern, NC",124284,3922.3976810000004,9,13,0,7.241479192816453,2.2945149196869514,10.459914389623766,3.3142993284367077,0,0
North Carolina,35900,"North Wilkesboro, NC",68412,1954.249757,3,5,0,4.385195579722856,1.5351159641976098,7.3086592995380935,2.5585266069960166,0,0
North Carolina,38240,"Pinehurst-Southern Pines, NC",100880,1806.973893,5,17,0,4.956383822363204,2.767057133127047,16.851704996034893,9.40799425263196,0,0
North Carolina,39580,"Raleigh-Cary, NC",1390785,5485.205355,127,282,60,9.131533630287931,23.15318967670628,20.27631876961572,51.41101959709583,4.314110376513983,10.93851480789273
North Carolina,40260,"Roanoke Rapids, NC",50010,1874.472932,5,8,0,9.998000399920016,2.6674164852650963,15.996800639872026,4.267866376424155,0,0
North Carolina,40460,"Rockingham, NC",44829,1226.849546,3,4,0,6.692096633875393,2.4452876147537004,8.922795511833858,3.2603834863382675,0,0
North Carolina,40580,"Rocky Mount, NC",94298,1399.742823,3,2,12,3.1814036352838873,2.1432508534462404,2.120935756855925,1.4288339022974936,12.725614541135549,8.573003413784962
North Carolina,41820,"Sanford, NC",61779,660.607408,4,6,1,6.4746920474594924,6.0550335215132804,9.71203807118924,9.08255028226992,1.6186730118648731,1.5137583803783201
North Carolina,43140,"Shelby, NC",97947,1202.31134,1,1,0,1.0209603152725455,0.8317313217722792,1.0209603152725455,0.8317313217722792,0,0
North Carolina,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",27763,678.350084,2,3,0,7.203832438857472,2.948330142758558,10.805748658286209,4.422495214137837,0,0
North Carolina,48900,"Wilmington, NC",297533,2754.572932,16,26,10,5.377554758631815,5.808522916248565,8.7385264827767,9.438849738903919,3.3609717241448847,3.6303268226553533
North Carolina,48980,"Wilson, NC",81801,951.946703,5,5,1,6.112394714001051,5.252394891691747,6.112394714001051,5.252394891691747,1.2224789428002103,1.0504789783383492
North Carolina,49180,"Winston-Salem, NC",595495,3651.8904249999996,17,30,1,2.85476788218205,4.655123243463692,5.037825674438912,8.214923370818282,0.16792752248129705,0.27383077902727604
North Carolina,NA,non-CBSA,1070094,43048.479248,22,64,20,2.055894155092917,0.5110517347955353,5.980782996633941,1.48669595576883,1.8689946864481064,0.4645924861777593
North Dakota,13900,"Bismarck, ND",95626,4228.659152,4,6,8,4.18296279254596,0.9459263223209057,6.274444188818941,1.4188894834813586,8.36592558509192,1.8918526446418114
North Dakota,19860,"Dickinson, ND",31489,3457.40893,2,1,8,6.351424306900823,0.5784678759419991,3.1757121534504114,0.28923393797099956,25.40569722760329,2.3138715037679964
North Dakota,22020,"Fargo, ND-MN",181923,4571.158976,7,10,8,3.8477817538189236,1.5313403092633986,5.496831076884177,2.1876290132334266,4.397464861507341,1.7501032105867411
North Dakota,24220,"Grand Forks, ND-MN",69451,3719.806629,2,2,0,2.879728153662294,0.5376623570719488,2.879728153662294,0.5376623570719488,0,0
North Dakota,27420,"Jamestown, ND",20704,5754.703479,4,4,8,19.319938176197837,0.6950835980683897,19.319938176197837,0.6950835980683897,38.639876352395675,1.3901671961367794
North Dakota,33500,"Minot, ND",67641,5213.464365,3,2,2,4.435179846542777,0.575433107424721,2.9567865643618516,0.3836220716164807,2.9567865643618516,0.3836220716164807
North Dakota,48780,"Williston, ND",37589,5380.949615,1,4,0,2.660352762776344,0.18584080349170856,10.641411051105376,0.7433632139668342,0,0
North Dakota,NA,non-CBSA,257639,146369.484037,6,12,0,2.3288399659989367,0.040992151058504046,4.6576799319978734,0.08198430211700809,0,0
Ohio,10420,"Akron, OH",703479,2331.4892259999997,36,65,10,5.117423547824455,15.440774762559425,9.239792516905267,27.879176654621183,1.4215065410623486,4.289104100710951
Ohio,11740,"Ashland, OH",53484,1095.464861,1,2,0,1.869718046518585,0.9128544744804918,3.73943609303717,1.8257089489609837,0,0
Ohio,11780,"Ashtabula, OH",97241,1818.360017,2,5,0,2.0567456114190517,1.0998922002803806,5.141864028547629,2.7497305007009514,0,0
Ohio,11900,"Athens, OH",65327,1304.386904,7,17,2,10.715324444716579,5.366505887581344,26.02293079431169,13.032942869840404,3.0615212699190226,1.5332873964518123
Ohio,13340,"Bellefontaine, OH",45672,1187.534495,3,16,0,6.568575932737782,2.52624240612059,35.03240497460151,13.473292832643146,0,0
Ohio,15340,"Bucyrus-Galion, OH",41494,1040.619651,2,2,2,4.81997397214055,1.9219318009976731,4.81997397214055,1.9219318009976731,4.81997397214055,1.9219318009976731
Ohio,15740,"Cambridge, OH",38875,1352.631181,2,0,12,5.144694533762058,1.4785996567973543,0,0,30.868167202572348,8.871597940784126
Ohio,15940,"Canton-Massillon, OH",397520,2512.0880660000003,12,22,2,3.0187160394445565,4.776902594465014,5.534312738981686,8.757654756519191,0.5031193399074261,0.7961504324108357
Ohio,17060,"Chillicothe, OH",76666,1784.986619,3,8,0,3.9130775050217825,1.6806848679239315,10.434873346724755,4.4818263144638175,0,0
Ohio,17140,"Cincinnati, OH-KY-IN",1641637,4468.361977,62,134,50,3.7767179955130157,13.875330673551654,8.162584054818453,29.98861790735357,3.045740318962109,11.189782801251333
Ohio,17460,"Cleveland-Elyria, OH",2048449,5178.438794,65,119,36,3.1731324528948486,12.552045623347384,5.809273259915185,22.979898910435978,1.757427204680224,6.951902191392397
Ohio,18140,"Columbus, OH",2063814,11124.906768,219,488,140,10.611421378089304,19.685558231367644,23.645541700947856,43.86553615026214,6.783557045353893,12.584375125075205
Ohio,18740,"Coshocton, OH",36600,1460.647672,1,3,0,2.73224043715847,0.6846277984551499,8.19672131147541,2.05388339536545,0,0
Ohio,19430,"Dayton-Kettering, OH",807611,3319.471878,39,73,14,4.829057553698501,11.748856876443163,9.039005164615144,21.991450050778226,1.7335078397892056,4.217538365902675
Ohio,22300,"Findlay, OH",75783,1376.12566,3,2,1,3.9586714698547167,2.1800334716525818,2.639114313236478,1.4533556477683878,1.319557156618239,0.7266778238841939
Ohio,23380,"Fremont, OH",58518,1057.350969,3,2,10,5.126627704296114,2.8372792837531313,3.4177518028640756,1.8915195225020878,17.08875901432038,9.45759761251044
Ohio,30620,"Lima, OH",102351,1042.479889,6,8,10,5.8621801447958495,5.755506713664766,7.816240193061133,7.674008951553022,9.770300241326417,9.592511189441277
Ohio,31900,"Mansfield, OH",121154,1282.554028,5,4,7,4.126978886376017,3.898471246312284,3.3015831091008137,3.118776997049827,5.7777704409264246,5.457859744837198
Ohio,31930,"Marietta, OH",59911,1636.805233,3,5,0,5.007427684398524,1.8328387150262733,8.345712807330873,3.0547311917104554,0,0
Ohio,32020,"Marion, OH",65093,1045.858048,1,4,0,1.5362634999155054,0.9561527034307432,6.1450539996620215,3.824610813722973,0,0
Ohio,34540,"Mount Vernon, OH",62322,1361.052758,4,12,2,6.418279259330573,2.938901505829798,19.25483777799172,8.816704517489395,3.2091396296652865,1.469450752914899
